Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/07/2014,Monthly,214.290000,Unit,NGN," Nigeria,FEWS NET",239.3316,-1.1431,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/08/2014,Monthly,230.905000,Unit,NGN," Nigeria,FEWS NET",252.8699,-1.0027,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/09/2014,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",270.4082,-1.0448,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/10/2014,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",270.4141,-1.0451,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/11/2014,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",270.4082,-1.0448,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/12/2014,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",270.4082,-1.0448,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/01/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",270.4082,-1.0448,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/02/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",229.2382,0.8345,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/03/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",230.4882,0.7775,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/04/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",237.4882,0.4579,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/05/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",213.1241,1.5701,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/06/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",211.9016,1.6259,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/07/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",200.6033,2.1417,Crisis,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/08/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",214.1417,1.5237,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/09/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",231.6800,0.7231,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/10/2015,Monthly,247.537500,Unit,NGN," Nigeria,FEWS NET",231.6858,0.7236,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/11/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",231.6800,0.7231,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/12/2015,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",231.6800,0.7231,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/01/2016,Monthly,247.520000,Unit,NGN," Nigeria,FEWS NET",231.6800,0.7231,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/02/2016,Monthly,190.760000,Unit,NGN," Nigeria,FEWS NET",190.5100,0.0114,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/05/2016,Monthly,140.000000,Unit,NGN," Nigeria,FEWS NET",174.3959,-1.5701,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/06/2016,Monthly,140.000000,Unit,NGN," Nigeria,FEWS NET",173.1733,-1.5143,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/07/2016,Monthly,140.000000,Unit,NGN," Nigeria,FEWS NET",161.8751,-0.9986,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/08/2016,Monthly,164.000000,Unit,NGN," Nigeria,FEWS NET",175.4134,-0.5210,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/09/2016,Monthly,200.000000,Unit,NGN," Nigeria,FEWS NET",192.9518,0.3217,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/10/2016,Monthly,200.000000,Unit,NGN," Nigeria,FEWS NET",192.9576,0.3215,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/11/2016,Monthly,200.000000,Unit,NGN," Nigeria,FEWS NET",192.9518,0.3217,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/12/2016,Monthly,200.000000,Unit,NGN," Nigeria,FEWS NET",192.9518,0.3217,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/01/2017,Monthly,200.000000,Unit,NGN," Nigeria,FEWS NET",192.9518,0.3217,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/02/2017,Monthly,133.250000,Unit,NGN," Nigeria,FEWS NET",151.7818,-0.8459,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/03/2017,Monthly,136.000000,Unit,NGN,FEWSNET,153.0318,-0.7775,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/04/2017,Monthly,150.000000,Unit,NGN,FEWS NET,160.0318,-0.4579,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/06/2017,Monthly,132.000000,Unit,NGN," Nigeria,FEWS NET (weekly)",134.4451,-0.1116,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/03/2021,Weekly,100.000000,Unit,NGN,FEWSNET,60.9817,1.6121,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/04/2021,Weekly,100.000000,Unit,NGN,FEWSNET,,,,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/05/2021,Weekly,100.000000,Unit,NGN,FEWSNET,73.2408,1.0665,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/06/2021,Weekly,100.000000,Unit,NGN,FEWSNET,70.7914,1.1443,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/07/2021,Weekly,100.000000,Unit,NGN,FEWSNET,80.1910,0.7757,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/08/2021,Weekly,100.000000,Unit,NGN,FEWSNET,92.0973,0.3130,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/09/2021,Weekly,100.000000,Unit,NGN,FEWSNET,104.4443,-0.1782,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/10/2021,Weekly,100.000000,Unit,NGN,FEWSNET,103.8563,-0.1565,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/11/2021,Monthly,100.000000,Unit,NGN,FEWSNET,103.3992,-0.1396,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/12/2021,Monthly,100.000000,Unit,NGN,FEWSNET,103.0418,-0.1264,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/01/2022,Weekly,100.000000,Unit,NGN,FEWSNET,102.7523,-0.1157,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/02/2022,Weekly,100.000000,Unit,NGN,FEWSNET,74.3185,1.0713,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/03/2022,Weekly,100.000000,Unit,NGN,FEWSNET,79.2466,0.8653,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/04/2022,Weekly,100.000000,Unit,NGN,FEWSNET,83.4635,0.6920,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/05/2022,Weekly,100.000000,Unit,NGN,FEWSNET,77.0014,0.9594,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/06/2022,Weekly,100.000000,Unit,NGN,FEWSNET,69.5813,1.2545,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/07/2022,Weekly,100.000000,Unit,NGN,FEWSNET,75.8686,0.9920,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/08/2022,Weekly,100.000000,Unit,NGN,FEWSNET,84.9102,0.6234,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/09/2022,Weekly,100.000000,Unit,NGN,FEWSNET,95.6811,0.1801,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/10/2022,Weekly,100.000000,Unit,NGN,FEWSNET,95.9067,0.1723,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/11/2022,Weekly,100.000000,Unit,NGN,FEWSNET,96.1038,0.1655,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/12/2022,Weekly,100.000000,Unit,NGN,FEWSNET,96.2857,0.1592,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/01/2023,Weekly,100.000000,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/02/2023,Weekly,86.4786,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Forecast,101.5314,71.4257,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/03/2023,Weekly,88.3075,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Forecast,103.3604,73.2547,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/04/2023,Weekly,90.6153,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Forecast,105.6681,75.5624,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/05/2023,Weekly,86.8693,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Forecast,101.9221,71.8164,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/06/2023,Weekly,85.3302,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Forecast,100.3831,70.2774,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,Bread,Retail,15/07/2023,Weekly,86.7526,Unit,NGN,FEWSNET,96.4513,0.1535,Normal,Forecast,101.8054,71.6997,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/07/2014,Monthly,62.500000,KG,NGN," Nigeria,FEWS NET",111.3246,-1.2836,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/08/2014,Monthly,63.187500,KG,NGN," Nigeria,FEWS NET",90.6328,-0.7216,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/09/2014,Monthly,64.870000,KG,NGN," Nigeria,FEWS NET",90.4363,-0.6722,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/10/2014,Monthly,56.462500,KG,NGN," Nigeria,FEWS NET",78.3607,-0.5757,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/11/2014,Monthly,53.660000,KG,NGN," Nigeria,FEWS NET",90.8407,-0.9775,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/12/2014,Monthly,94.166000,KG,NGN," Nigeria,FEWS NET",106.5479,-0.3255,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/01/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",114.2441,0.1821,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/02/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",113.6536,0.1976,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/03/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",108.9685,0.3208,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/04/2015,Monthly,76.800000,KG,NGN," Nigeria,FEWS NET",105.0739,-0.7433,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/05/2015,Monthly,106.380000,KG,NGN," Nigeria,FEWS NET",136.1149,-0.7817,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/06/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",154.0516,-0.8645,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/07/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",155.3859,-0.8996,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/08/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",134.6940,-0.3556,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/09/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",134.4976,-0.3504,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/10/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",122.4220,-0.0329,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/11/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",134.9020,-0.3610,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/12/2015,Monthly,121.170000,KG,NGN," Nigeria,FEWS NET",150.6092,-0.7740,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/01/2016,Monthly,113.170000,KG,NGN," Nigeria,FEWS NET",158.3054,-1.1866,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/02/2016,Monthly,126.662500,KG,NGN," Nigeria,FEWS NET",157.7149,-0.8164,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/03/2016,Monthly,172.470000,KG,NGN," Nigeria,FEWS NET",153.0297,0.5111,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/04/2016,Monthly,172.470000,KG,NGN," Nigeria,FEWS NET",149.1351,0.6135,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/05/2016,Monthly,210.600000,KG,NGN," Nigeria,FEWS NET",180.1762,0.7999,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/06/2016,Monthly,227.310000,KG,NGN," Nigeria,FEWS NET",198.1129,0.7676,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/07/2016,Monthly,228.310000,KG,NGN," Nigeria,FEWS NET",199.4471,0.7588,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/08/2016,Monthly,228.310000,KG,NGN," Nigeria,FEWS NET",178.7553,1.3028,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/09/2016,Monthly,228.310000,KG,NGN," Nigeria,FEWS NET",178.5588,1.3080,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/10/2016,Monthly,228.310000,KG,NGN," Nigeria,FEWS NET",166.4832,1.6255,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/11/2016,Monthly,228.310000,KG,NGN," Nigeria,FEWS NET",178.9632,1.2974,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/12/2016,Monthly,228.310000,KG,NGN," Nigeria,FEWS NET",194.6704,0.8844,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/01/2017,Monthly,248.855000,KG,NGN," Nigeria,FEWS NET",202.3666,1.2222,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/02/2017,Monthly,269.406400,KG,NGN," Nigeria,FEWS NET",201.7761,1.7780,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/03/2021,Weekly,373.503322,KG,NGN,FEWSNET,439.5732,-2.3348,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/04/2021,Weekly,404.403993,KG,NGN,FEWSNET,,,,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/05/2021,Weekly,456.227745,KG,NGN,FEWSNET,462.2424,-0.2149,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/06/2021,Weekly,484.380002,KG,NGN,FEWSNET,,,,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/07/2021,Weekly,512.508076,KG,NGN,FEWSNET,489.0828,0.8467,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/08/2021,Weekly,425.134126,KG,NGN,FEWSNET,459.9342,-1.2320,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/09/2021,Weekly,416.975932,KG,NGN,FEWSNET,452.1029,-1.2209,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/10/2021,Weekly,388.500128,KG,NGN,FEWSNET,435.7773,-1.5808,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/11/2021,Monthly,381.830000,KG,NGN,FEWSNET,427.4492,-1.4797,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/12/2021,Monthly,382.140000,KG,NGN,FEWSNET,431.9032,-1.5603,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/01/2022,Weekly,377.988000,KG,NGN,FEWSNET,434.8614,-1.7099,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/02/2022,Weekly,377.988000,KG,NGN,FEWSNET,437.7621,-1.7243,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/03/2022,Weekly,385.588002,KG,NGN,FEWSNET,427.4211,-1.1927,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/04/2022,Weekly,383.478995,KG,NGN,FEWSNET,421.6433,-1.0802,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/05/2022,Weekly,388.109483,KG,NGN,FEWSNET,449.7841,-1.6870,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/06/2022,Weekly,400.203864,KG,NGN,FEWSNET,464.8188,-1.7076,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/07/2022,Weekly,425.237417,KG,NGN,FEWSNET,464.2686,-1.0271,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/08/2022,Weekly,408.464746,KG,NGN,FEWSNET,441.5934,-0.8717,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/09/2022,Weekly,413.958135,KG,NGN,FEWSNET,439.9298,-0.6860,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/10/2022,Weekly,390.463485,KG,NGN,FEWSNET,425.9564,-0.9361,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/11/2022,Weekly,462.336084,KG,NGN,FEWSNET,439.5909,0.6029,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/12/2022,Weekly,500.056131,KG,NGN,FEWSNET,457.3604,1.1246,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/01/2023,Weekly,503.140000,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/02/2023,Weekly,501.8191,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Forecast,537.3550,466.2831,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/03/2023,Weekly,491.2303,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Forecast,526.7662,455.6943,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/04/2023,Weekly,438.0774,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Forecast,473.6134,402.5414,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/05/2023,Weekly,502.2970,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Forecast,537.8330,466.7610,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/06/2023,Weekly,527.5565,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Forecast,563.0925,492.0205,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,"Cassava meal (gari, yellow)",Retail,15/07/2023,Weekly,509.0306,KG,NGN,FEWSNET,466.7341,0.9571,Stress,Forecast,544.5666,473.4946,"GSI             "
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/07/2014,Monthly,182.290000,KG,NGN," Nigeria,FEWS NET",173.8481,0.1306,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/08/2014,Monthly,174.775000,KG,NGN," Nigeria,FEWS NET",146.1541,0.4427,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/09/2014,Monthly,167.260000,KG,NGN," Nigeria,FEWS NET",140.9404,0.4071,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/10/2014,Monthly,289.465000,KG,NGN," Nigeria,FEWS NET",171.4547,1.8252,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/11/2014,Monthly,306.615000,KG,NGN," Nigeria,FEWS NET",207.1117,1.5390,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/12/2014,Monthly,252.234000,KG,NGN," Nigeria,FEWS NET",209.7309,0.6574,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/01/2015,Monthly,263.150000,KG,NGN," Nigeria,FEWS NET",186.3447,1.1879,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/02/2015,Monthly,263.150000,KG,NGN," Nigeria,FEWS NET",200.7556,0.9650,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/03/2015,Monthly,263.150000,KG,NGN," Nigeria,FEWS NET",180.0860,1.2847,Alert,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/04/2015,Monthly,236.825000,KG,NGN," Nigeria,FEWS NET",221.6847,0.2342,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/05/2015,Monthly,254.375000,KG,NGN," Nigeria,FEWS NET",204.4491,0.7722,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/06/2015,Monthly,263.150000,KG,NGN," Nigeria,FEWS NET",227.5425,0.5507,Stress,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/07/2015,Monthly,218.238000,KG,NGN," Nigeria,FEWS NET",262.0678,-0.6779,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/08/2015,Monthly,207.010000,KG,NGN," Nigeria,FEWS NET",234.3738,-0.4232,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/09/2015,Monthly,215.344000,KG,NGN," Nigeria,FEWS NET",229.1600,-0.2137,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/10/2015,Monthly,207.010000,KG,NGN," Nigeria,FEWS NET",259.6744,-0.8145,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/11/2015,Monthly,207.010000,KG,NGN," Nigeria,FEWS NET",295.3314,-1.3660,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/12/2015,Monthly,207.010000,KG,NGN," Nigeria,FEWS NET",297.9505,-1.4065,Normal,Aggregated,,,
Nigeria,Abia,Oboma Ngwa,Aba,Cowpeas (brown),Retail,15/01/2016,Monthly,198.240000,KG,NGN," Nigeria,FEWS NET",274.5644,-1.1805,Normal,Aggregated,,,
